Date,Stock1,Stock2,Stock3,Stock4,Stock5,Stock6,Stock7,Stock8,Stock9,Stock10,Stock11,Stock12,Stock13,Stock14,Stock15,Stock16,Stock17,Stock18,Stock19,Stock20,Stock21,Stock22,Stock23,Stock24,Stock25,Stock26,Stock27,Stock28,Stock29,Stock30,Stock31,Stock32,Stock33,Stock34,Stock35,Stock36,Stock37,Stock38,Stock39,Stock40,Stock41,Stock42,Stock43,Stock44,Stock45,Stock46,Stock47,Stock48,Stock49,Stock50,Stock51,Stock52,Stock53,Stock54,Stock55,Stock56,Stock57,Stock58,Stock59,Stock60,Returns
2016-12-20,GAM Holding AG,Prosafe SE,Permanent TSB Group Holdings PLC,easyJet PLC,Vallourec SA,SSAB AB,Outokumpu OYJ,Barclays PLC,Evraz PLC,KAZ Minerals PLC,Petroleum Geo-Services ASA,K+S AG,Bank of Ireland Group PLC,Essentra PLC,Delta Lloyd NV,Balfour Beatty PLC,Premier Oil PLC,Amec Foster Wheeler Ltd,Metsa Board OYJ,Hunting PLC,Aker Solutions ASA,Abengoa SA,Hays PLC,Eramet,Vesuvius PLC,Solocal Group,EFG International AG,Royal Bank of Scotland Group PLC,Volvo AB,Outotec OYJ,Altice France SA/France,Schroders PLC,Close Brothers Group PLC,International Consolidated Airlines Grou,Aberdeen Asset Management PLC,Anglo American PLC,Banco BPM SpA,Banco Popolare SC,Howden Joinery Group PLC,Genel Energy Plc,Rexel SA,TomTom NV,Travis Perkins PLC,Vedanta Resources PLC,UBS Group AG.1,UBS Group AG,Metso OYJ,Weir Group PLC/The,ALTICE EUROPE NV,OCI NV,Fingerprint Cards AB,Ocado Group PLC,Lundin Petroleum AB,Pagegroup PLC,Johnston Press PLC,Promotora de Informaciones SA,Mediobanca SpA,Banca Carige SpA,Sandvik AB,CGG SA,-0.006103165707116772
2016-12-29,GAM Holding AG,Permanent TSB Group Holdings PLC,Vallourec SA,SSAB AB,Premier Oil PLC,Prosafe SE,easyJet PLC,Abengoa SA,Outokumpu OYJ,Petroleum Geo-Services ASA,Essentra PLC,Evraz PLC,Hunting PLC,Barclays PLC,K+S AG,Amec Foster Wheeler Ltd,Bank of Ireland Group PLC,Balfour Beatty PLC,KAZ Minerals PLC,Delta Lloyd NV,Hays PLC,Seadrill Ltd/old,Volvo AB,Aker Solutions ASA,Metsa Board OYJ,Banca Carige SpA,Outotec OYJ,CGG SA,Vesuvius PLC,Ocado Group PLC,Aberdeen Asset Management PLC,OCI NV,Schroders PLC,Eniro AB,Close Brothers Group PLC,Johnston Press PLC,EFG International AG,Howden Joinery Group PLC,Genel Energy Plc,Royal Bank of Scotland Group PLC,Metso OYJ,Eramet,Mediobanca SpA,Anglo American PLC,Solocal Group,Weir Group PLC/The,Pagegroup PLC,Azimut Holding SpA,Vedanta Resources PLC,Rexel SA,Travis Perkins PLC,Lundin Petroleum AB,Promotora de Informaciones SA,Sandvik AB,Fugro NV,International Consolidated Airlines Grou,TomTom NV,Skandinaviska Enskilda Banken AB,Stagecoach Group PLC,Kinnevik AB,0.0038905170195128484
2017-01-09,GAM Holding AG,Vallourec SA,SSAB AB,Permanent TSB Group Holdings PLC,easyJet PLC,Abengoa SA,Outokumpu OYJ,Premier Oil PLC,Petroleum Geo-Services ASA,Amec Foster Wheeler Ltd,Balfour Beatty PLC,Essentra PLC,Barclays PLC,Hunting PLC,K+S AG,KAZ Minerals PLC,Prosafe SE,Bank of Ireland Group PLC,Delta Lloyd NV,Volvo AB,Metsa Board OYJ,Evraz PLC,Ocado Group PLC,EFG International AG,Howden Joinery Group PLC,Close Brothers Group PLC,Hays PLC,Aker Solutions ASA,Banca Carige SpA,Schroders PLC,CGG SA,Vesuvius PLC,OCI NV,Eniro AB,Seadrill Ltd/old,Eramet,Metso OYJ,Pagegroup PLC,Outotec OYJ,Aberdeen Asset Management PLC,TomTom NV,Johnston Press PLC,Barratt Developments PLC,Rexel SA,Travis Perkins PLC,Royal Bank of Scotland Group PLC,Lundin Petroleum AB,Sandvik AB,Weir Group PLC/The,Fugro NV,Anglo American PLC,Genel Energy Plc,Mediobanca SpA,Promotora de Informaciones SA,Azimut Holding SpA,Stagecoach Group PLC,International Consolidated Airlines Grou,BillerudKorsnas AB,NMC Health PLC,Solocal Group,0.01283555079605463
2017-01-18,GAM Holding AG,Vallourec SA,SSAB AB,Permanent TSB Group Holdings PLC,easyJet PLC,Abengoa SA,Premier Oil PLC,Outokumpu OYJ,Balfour Beatty PLC,Barclays PLC,Bank of Ireland Group PLC,Amec Foster Wheeler Ltd,Essentra PLC,Petroleum Geo-Services ASA,K+S AG,Hunting PLC,KAZ Minerals PLC,Prosafe SE,Volvo AB,Delta Lloyd NV,Metsa Board OYJ,EFG International AG,Ocado Group PLC,Evraz PLC,Howden Joinery Group PLC,Close Brothers Group PLC,Aker Solutions ASA,Hays PLC,Schroders PLC,Banca Carige SpA,CGG SA,Eniro AB,Vesuvius PLC,Barratt Developments PLC,OCI NV,Pagegroup PLC,Eramet,Aberdeen Asset Management PLC,TomTom NV,Royal Bank of Scotland Group PLC,Metso OYJ,Travis Perkins PLC,Outotec OYJ,Johnston Press PLC,Genel Energy Plc,NMC Health PLC,Seadrill Ltd/old,Rexel SA,Mediobanca SpA,Azimut Holding SpA,International Consolidated Airlines Grou,Sandvik AB,Lundin Petroleum AB,Stagecoach Group PLC,Promotora de Informaciones SA,Skandinaviska Enskilda Banken AB,Television Francaise 1,Grafton Group PLC.1,BillerudKorsnas AB,UBS Group AG.1,-0.0074759507243487835
2017-01-27,GAM Holding AG,Permanent TSB Group Holdings PLC,SSAB AB,easyJet PLC,Vallourec SA,Premier Oil PLC,Essentra PLC,Balfour Beatty PLC,Hunting PLC,K+S AG,Amec Foster Wheeler Ltd,Outokumpu OYJ,Barclays PLC,Abengoa SA,Bank of Ireland Group PLC,KAZ Minerals PLC,Volvo AB,Metsa Board OYJ,Ocado Group PLC,Delta Lloyd NV,EFG International AG,Howden Joinery Group PLC,Evraz PLC,Hays PLC,Pagegroup PLC,Petroleum Geo-Services ASA,Schroders PLC,Close Brothers Group PLC,Johnston Press PLC,Vesuvius PLC,Eniro AB,Stagecoach Group PLC,Aker Solutions ASA,Rexel SA,Travis Perkins PLC,TomTom NV,Metso OYJ,Arcandor AG,Barratt Developments PLC,Skandinaviska Enskilda Banken AB,NMC Health PLC,BillerudKorsnas AB,Outotec OYJ,Royal Imtech NV,International Consolidated Airlines Grou,Sandvik AB,Lundin Petroleum AB,Aberdeen Asset Management PLC,Genel Energy Plc,Television Francaise 1,Royal Bank of Scotland Group PLC,Promotora de Informaciones SA,CGG SA,Kindred Group PLC,Getlink SE,Azimut Holding SpA,Prosafe SE,Weir Group PLC/The,Eramet,Banca Carige SpA,0.01939416510690468
2017-02-07,GAM Holding AG,Permanent TSB Group Holdings PLC,easyJet PLC,SSAB AB,Premier Oil PLC,Vallourec SA,Balfour Beatty PLC,Essentra PLC,Amec Foster Wheeler Ltd,Barclays PLC,Outokumpu OYJ,Volvo AB,K+S AG,Bank of Ireland Group PLC,EFG International AG,Ocado Group PLC,KAZ Minerals PLC,Hunting PLC,Hays PLC,Howden Joinery Group PLC,Delta Lloyd NV,Abengoa SA,Metsa Board OYJ,Pagegroup PLC,Close Brothers Group PLC,Evraz PLC,Petroleum Geo-Services ASA,Vesuvius PLC,Schroders PLC,Johnston Press PLC,Prosafe SE,Aker Solutions ASA,Stagecoach Group PLC,Rexel SA,Seadrill Ltd/old,Travis Perkins PLC,Arcandor AG,TomTom NV,Barratt Developments PLC,BillerudKorsnas AB,Metso OYJ,Skandinaviska Enskilda Banken AB,Eniro AB,NMC Health PLC,Sandvik AB,Genel Energy Plc,Aberdeen Asset Management PLC,Royal Bank of Scotland Group PLC,International Consolidated Airlines Grou,Television Francaise 1,Outotec OYJ,Azimut Holding SpA,Kindred Group PLC,Intrum AB,Lundin Petroleum AB,Promotora de Informaciones SA,Weir Group PLC/The,Getlink SE,Jupiter Fund Management PLC,Altice France SA/France,-0.025665321077006503
2017-02-16,GAM Holding AG,Royal Imtech NV,Permanent TSB Group Holdings PLC,Premier Oil PLC,SSAB AB,easyJet PLC,Vallourec SA,Balfour Beatty PLC,Outokumpu OYJ,Barclays PLC,Essentra PLC,Amec Foster Wheeler Ltd,Howden Joinery Group PLC,K+S AG,Volvo AB,Abengoa SA,Hays PLC,Evraz PLC,EFG International AG,Ocado Group PLC,Bank of Ireland Group PLC,Delta Lloyd NV,Pagegroup PLC,Close Brothers Group PLC,KAZ Minerals PLC,Metsa Board OYJ,Vesuvius PLC,Metso OYJ,Schroders PLC,TomTom NV,OCI NV,Travis Perkins PLC,Stagecoach Group PLC,Johnston Press PLC,Seadrill Ltd/old,Rexel SA,Sandvik AB,Hunting PLC,Barratt Developments PLC,Eniro AB,BillerudKorsnas AB,Aberdeen Asset Management PLC,Skandinaviska Enskilda Banken AB,Intrum AB,Azimut Holding SpA,Lundin Petroleum AB,Aker Solutions ASA,Outotec OYJ,Promotora de Informaciones SA,Weir Group PLC/The,Bellway PLC,NMC Health PLC,Royal Bank of Scotland Group PLC,Television Francaise 1,UPM-Kymmene OYJ,Kindred Group PLC,Reach PLC,Kinnevik AB,Petroleum Geo-Services ASA,Getlink SE,0.03932882771322804
2017-02-27,GAM Holding AG,Permanent TSB Group Holdings PLC,easyJet PLC,Royal Imtech NV,SSAB AB,Premier Oil PLC,Vallourec SA,Essentra PLC,Balfour Beatty PLC,Amec Foster Wheeler Ltd,Barclays PLC,Outokumpu OYJ,Howden Joinery Group PLC,Ocado Group PLC,K+S AG,Volvo AB,Abengoa SA,Hays PLC,Bank of Ireland Group PLC,KAZ Minerals PLC,OCI NV,Delta Lloyd NV,Evraz PLC,Rexel SA,Pagegroup PLC,Metsa Board OYJ,Close Brothers Group PLC,Metso OYJ,Johnston Press PLC,Stagecoach Group PLC,Seadrill Ltd/old,Schroders PLC,Travis Perkins PLC,EFG International AG,Hunting PLC,Barratt Developments PLC,Sandvik AB,Vesuvius PLC,Kindred Group PLC,BillerudKorsnas AB,Aberdeen Asset Management PLC,Skandinaviska Enskilda Banken AB,Intrum AB,Eniro AB,Television Francaise 1,Altice France SA/France,Lundin Petroleum AB,NMC Health PLC,Azimut Holding SpA,TomTom NV,Weir Group PLC/The,UPM-Kymmene OYJ,Reach PLC,Prosafe SE,Genel Energy Plc,Kinnevik AB,Royal Bank of Scotland Group PLC,International Consolidated Airlines Grou,Getlink SE,Modern Times Group MTG AB,-0.026078075303532247
2017-03-08,GAM Holding AG,easyJet PLC,Royal Imtech NV,Premier Oil PLC,Permanent TSB Group Holdings PLC,SSAB AB,Outokumpu OYJ,Balfour Beatty PLC,Amec Foster Wheeler Ltd,Barclays PLC,Vallourec SA,Howden Joinery Group PLC,Seadrill Ltd/old,K+S AG,Volvo AB,OCI NV,Abengoa SA,Bank of Ireland Group PLC,Johnston Press PLC,Hays PLC,Metso OYJ,Rexel SA,Evraz PLC,Television Francaise 1,Pagegroup PLC,Sandvik AB,Hunting PLC,Travis Perkins PLC,Essentra PLC,KAZ Minerals PLC,Delta Lloyd NV,Ocado Group PLC,Outotec OYJ,Metsa Board OYJ,Close Brothers Group PLC,Royal Bank of Scotland Group PLC,Stagecoach Group PLC,Vesuvius PLC,Weir Group PLC/The,Lundin Petroleum AB,Kindred Group PLC,Intrum AB,Aberdeen Asset Management PLC,Skandinaviska Enskilda Banken AB,Barratt Developments PLC,Schroders PLC,UPM-Kymmene OYJ,NMC Health PLC,Genel Energy Plc,BillerudKorsnas AB,Reach PLC,EFG International AG,Prosafe SE,Atlas Copco AB,Eniro AB,Aker Solutions ASA,Getlink SE,Kinnevik AB,Telefonaktiebolaget LM Ericsson,Grafton Group PLC.1,-0.0036172843624628958
2017-03-17,Royal Imtech NV,Seadrill Ltd/old,Abengoa SA,Vallourec SA,Premier Oil PLC,OCI NV,GAM Holding AG,Eramet,Hunting PLC,Norske Skogindustrier ASA,Akastor ASA,Evraz PLC,Amec Foster Wheeler Ltd,Fugro NV,Genel Energy Plc,EFG International AG,Aker Solutions ASA,Nyrstar NV,Ophir Energy PLC,Essentra PLC,Aggreko PLC,Antofagasta PLC,Eniro AB,Altice France SA/France,Tullow Oil PLC,Aryzta AG.1,Aryzta AG,Banco Popolare SC,Anglo American PLC,Permanent TSB Group Holdings PLC,Petroleum Geo-Services ASA,Weir Group PLC/The,SSAB AB,Kloeckner & Co SE,Seat Pagine Gialle SpA,Equinor ASA,Banco Popular Espanol SA,Storebrand ASA,Saras SpA,Banco BPM SpA,Indivior PLC,Subsea 7 SA,CGG SA,ALTICE EUROPE NV,Technip SA,KAZ Minerals PLC,Kenmare Resources PLC,Meyer Burger Technology AG,Tesco PLC,Sacyr SA,Arnoldo Mondadori Editore SpA,Johnston Press PLC,Soco International PLC,ArcelorMittal,Telefonaktiebolaget LM Ericsson,Petrofac Ltd,Saipem SpA,Aker BP ASA,Cairn Energy PLC,Drax Group PLC,0.0034694205385987923
2017-03-28,Royal Imtech NV,Seadrill Ltd/old,Vallourec SA,Indivior PLC,Norske Skogindustrier ASA,International Personal Finance PLC,OCI NV,Eniro AB,Evraz PLC,Kloeckner & Co SE,Meyer Burger Technology AG,Petroleum Geo-Services ASA,Banco Popolare SC,Aker Solutions ASA,Eramet,EFG International AG,Melrose Industries PLC,Aryzta AG.1,Aryzta AG,Banco Popular Espanol SA,Essentra PLC,Kenmare Resources PLC,Premier Oil PLC,Banco BPM SpA,Altice France SA/France,Vesuvius PLC,Hunting PLC,Prosafe SE,Seat Pagine Gialle SpA,GAM Holding AG,Aggreko PLC,Telefonaktiebolaget LM Ericsson,Fugro NV,Piraeus Bank SA,Equinor ASA,Marfin Investment Group Holdings SA,Lonmin PLC,Credit Suisse Group AG,Credit Suisse Group AG.1,Aegon NV,Storebrand ASA,ALTICE EUROPE NV,Antofagasta PLC,Outotec OYJ,Amec Foster Wheeler Ltd,Capita PLC,Banca Popolare di Milano Scarl,Delta Lloyd NV,Yara International ASA,Arnoldo Mondadori Editore SpA,Janus Henderson Group PLC,Raiffeisen Bank International AG,Strabag SE,KGHM Polska Miedz SA,Television Francaise 1,Sacyr SA,Subsea 7 SA,Covestro AG,Mitie Group PLC,CGG SA,-0.031042467948177072
2017-04-06,Royal Imtech NV,Seadrill Ltd/old,International Personal Finance PLC,Indivior PLC,Norske Skogindustrier ASA,Prosafe SE,Eniro AB,Vallourec SA,Petroleum Geo-Services ASA,Meyer Burger Technology AG,OCI NV,Aryzta AG,Aryzta AG.1,Next PLC,Capita PLC,Aker Solutions ASA,AIB Group PLC,EFG International AG,Altice France SA/France,Melrose Industries PLC,Premier Foods PLC,Covestro AG,Lonmin PLC,Kloeckner & Co SE,Equinor ASA,Evraz PLC,Fugro NV,Kenmare Resources PLC,Hunting PLC,Telefonaktiebolaget LM Ericsson,GAM Holding AG,Banco Popular Espanol SA,Powszechny Zaklad Ubezpieczen SA,Premier Oil PLC,Credit Suisse Group AG,Credit Suisse Group AG.1,3i Group PLC,Arnoldo Mondadori Editore SpA,Vestas Wind Systems A/S,Aggreko PLC,Just Eat PLC,Pharol SGPS SA,Worldpay Group Ltd,Reach PLC,1&1 Drillisch AG,Akastor ASA,Strabag SE,Barratt Developments PLC,Intrum AB,Persimmon PLC,Areva SA,Vesuvius PLC,Banca Monte dei Paschi di Siena SpA,ALTICE EUROPE NV,Storebrand ASA,Siltronic AG,IG Group Holdings PLC,Bovis Homes Group PLC,Banco Popolare SC,Komercni banka as,0.014364294113692543
2017-04-17,Royal Imtech NV,Seadrill Ltd/old,International Personal Finance PLC,Indivior PLC,Prosafe SE,Abengoa SA,Norske Skogindustrier ASA,Eniro AB,Vallourec SA,Meyer Burger Technology AG,Lonmin PLC,Aryzta AG.1,Aryzta AG,AIB Group PLC,Next PLC,Altice France SA/France,Pharol SGPS SA,Melrose Industries PLC,OCI NV,Telefonaktiebolaget LM Ericsson,Capita PLC,Premier Foods PLC,EFG International AG,Aker Solutions ASA,Covestro AG,Arnoldo Mondadori Editore SpA,Kloeckner & Co SE,Equinor ASA,Petroleum Geo-Services ASA,Aggreko PLC,Reach PLC,Evraz PLC,Banca Monte dei Paschi di Siena SpA,Storebrand ASA,Polymetal International PLC,Intrum AB,Powszechny Zaklad Ubezpieczen SA,GAM Holding AG,Credit Suisse Group AG.1,Credit Suisse Group AG,Mitie Group PLC,Vestas Wind Systems A/S,Strabag SE,Premier Oil PLC,Hunting PLC,Genmab A/S,Banco Popular Espanol SA,Akastor ASA,ALTICE EUROPE NV,Areva SA,Vesuvius PLC,Seat Pagine Gialle SpA,Siltronic AG,Worldpay Group Ltd,Fugro NV,IG Group Holdings PLC,Banco Comercial Portugues SA,Barratt Developments PLC,Just Eat PLC,H Lundbeck A/S,-0.0015742168915358885
2017-04-26,Royal Imtech NV,Seadrill Ltd/old,Abengoa SA,International Personal Finance PLC,Norske Skogindustrier ASA,Indivior PLC,Vallourec SA,Eniro AB,Aryzta AG,Aryzta AG.1,Meyer Burger Technology AG,Melrose Industries PLC,EFG International AG,Evraz PLC,OCI NV,Telefonaktiebolaget LM Ericsson,Equinor ASA,Kloeckner & Co SE,Altice France SA/France,Hunting PLC,Aker Solutions ASA,Covestro AG,Banca Monte dei Paschi di Siena SpA,Mitie Group PLC,Lonmin PLC,Premier Oil PLC,Vesuvius PLC,Capita PLC,Next PLC,Areva SA,Pharol SGPS SA,Banco Popular Espanol SA,Polymetal International PLC,Genel Energy Plc,Arnoldo Mondadori Editore SpA,Seat Pagine Gialle SpA,Genmab A/S,Storebrand ASA,Petroleum Geo-Services ASA,Akastor ASA,H Lundbeck A/S,Vestas Wind Systems A/S,National Bank of Greece SA,Fugro NV,Credit Suisse Group AG,Credit Suisse Group AG.1,SimCorp A/S,AIB Group PLC,Just Eat PLC,Powszechny Zaklad Ubezpieczen SA,Intrum AB,Reach PLC,Raiffeisen Bank International AG,Worldpay Group Ltd,Janus Henderson Group PLC,Persimmon PLC,Sky PLC,Imagination Technologies Group PLC,IG Group Holdings PLC,Santa Fe Group A/S,-0.014240125199052862
2017-05-05,Royal Imtech NV,Seadrill Ltd/old,Abengoa SA,International Personal Finance PLC,Indivior PLC,Eniro AB,Norske Skogindustrier ASA,Vallourec SA,Meyer Burger Technology AG,Aryzta AG.1,Aryzta AG,Next PLC,Altice France SA/France,EFG International AG,Evraz PLC,OCI NV,Capita PLC,Aker Solutions ASA,Just Eat PLC,National Bank of Greece SA,Equinor ASA,Covestro AG,Fugro NV,Berkeley Group Holdings PLC,Arnoldo Mondadori Editore SpA,Telefonaktiebolaget LM Ericsson,Kloeckner & Co SE,Debenhams PLC,Premier Oil PLC,Whitbread PLC,Hunting PLC,ALTICE EUROPE NV,Grafton Group PLC.1,Areva SA,Vesuvius PLC,Banca Monte dei Paschi di Siena SpA,IG Group Holdings PLC,Mitie Group PLC,Worldpay Group Ltd,Lonmin PLC,AIB Group PLC,Persimmon PLC,Polymetal International PLC,Vestas Wind Systems A/S,G4S PLC,Powszechny Zaklad Ubezpieczen SA,Genel Energy Plc,SimCorp A/S,Piraeus Bank SA,Barratt Developments PLC,Seat Pagine Gialle SpA,SIG PLC,Reach PLC,Pharol SGPS SA,Strabag SE,Credit Suisse Group AG.1,Credit Suisse Group AG,Intrum AB,Sky PLC,Storebrand ASA,-0.003535347140762469
2017-05-16,Royal Imtech NV,Seadrill Ltd/old,Abengoa SA,International Personal Finance PLC,Indivior PLC,Eniro AB,Vallourec SA,Meyer Burger Technology AG,Aryzta AG.1,Aryzta AG,Altice France SA/France,Next PLC,Mitie Group PLC,EFG International AG,OCI NV,Capita PLC,Areva SA,National Bank of Greece SA,Covestro AG,Banca Monte dei Paschi di Siena SpA,Berkeley Group Holdings PLC,Hunting PLC,Equinor ASA,Pharol SGPS SA,Telefonaktiebolaget LM Ericsson,Fugro NV,Premier Oil PLC,Just Eat PLC,Reach PLC,Kloeckner & Co SE,ALTICE EUROPE NV,Lonmin PLC,Grafton Group PLC.1,Genel Energy Plc,Worldpay Group Ltd,Arnoldo Mondadori Editore SpA,Whitbread PLC,Polymetal International PLC,Piraeus Bank SA,Aker Solutions ASA,Vesuvius PLC,Powszechny Zaklad Ubezpieczen SA,Siltronic AG,Debenhams PLC,Melrose Industries PLC,H Lundbeck A/S,Bank Polska Kasa Opieki SA,G4S PLC,IG Group Holdings PLC,Tele2 AB,Aegon NV,Credit Suisse Group AG,Credit Suisse Group AG.1,SIG PLC,AIXTRON SE,Società Cattolica di Assicurazioni SCRL,Sky PLC,Intrum AB,Persimmon PLC,Snam Rete Gas SpA,0.01745988350166157
2017-05-25,Royal Imtech NV,Seadrill Ltd/old,Eniro AB,Abengoa SA,Prosafe SE,International Personal Finance PLC,Vallourec SA,Indivior PLC,Aryzta AG,Aryzta AG.1,OCI NV,Meyer Burger Technology AG,Mitie Group PLC,Reach PLC,Just Eat PLC,Covestro AG,National Bank of Greece SA,Next PLC,Premier Oil PLC,Equinor ASA,Capita PLC,Telefonaktiebolaget LM Ericsson,Banca Monte dei Paschi di Siena SpA,Arnoldo Mondadori Editore SpA,Fugro NV,EFG International AG,ALTICE EUROPE NV,Piraeus Bank SA,Amec Foster Wheeler Ltd,Gemalto NV.1,Hunting PLC,Altice France SA/France,Credit Suisse Group AG.1,Credit Suisse Group AG,Aker Solutions ASA,Berkeley Group Holdings PLC,H Lundbeck A/S,AIXTRON SE,G4S PLC,Worldpay Group Ltd,Aegon NV,Eurocommercial Properties NV,Vesuvius PLC,Whitbread PLC,Siltronic AG,Kloeckner & Co SE,Sky PLC,IG Group Holdings PLC,Intrum AB,Polymetal International PLC,Genel Energy Plc,SimCorp A/S,Società Cattolica di Assicurazioni SCRL,Powszechny Zaklad Ubezpieczen SA,Subsea 7 SA,Azimut Holding SpA,Punch Taverns Ltd,Snam Rete Gas SpA,ams AG,Alpha Bank AE,-0.01777220772432926
2017-06-05,Royal Imtech NV,Seadrill Ltd/old,Eniro AB,International Personal Finance PLC,Prosafe SE,Abengoa SA,Indivior PLC,Vallourec SA,Johnston Press PLC,Next PLC,Aryzta AG.1,Aryzta AG,Just Eat PLC,Meyer Burger Technology AG,Banca Monte dei Paschi di Siena SpA,Capita PLC,Covestro AG,Intrum AB,Mitie Group PLC,OCI NV,Berkeley Group Holdings PLC,G4S PLC,Debenhams PLC,Telefonaktiebolaget LM Ericsson,Aker Solutions ASA,Reach PLC,IG Group Holdings PLC,Equinor ASA,Public Power Corp SA,Snam Rete Gas SpA,Worldpay Group Ltd,Marfin Investment Group Holdings SA,Whitbread PLC,EFG International AG,H Lundbeck A/S,ALTICE EUROPE NV,Centamin PLC,Persimmon PLC,Fugro NV,National Bank of Greece SA,Grafton Group PLC.1,Dixons Carphone PLC,Banco Comercial Portugues SA,Barratt Developments PLC,Polymetal International PLC,J Sainsbury PLC,Credit Suisse Group AG,Credit Suisse Group AG.1,Arnoldo Mondadori Editore SpA,Altice France SA/France,Kloeckner & Co SE,Gemalto NV.1,Inmarsat PLC,AIXTRON SE,Eurocommercial Properties NV,FinecoBank Banca Fineco SpA,Subsea 7 SA,William Hill PLC,Bank Polska Kasa Opieki SA,Punch Taverns Ltd,-0.018814115718993177
2017-06-14,Royal Imtech NV,Seadrill Ltd/old,Eniro AB,Abengoa SA,Vallourec SA,International Personal Finance PLC,Indivior PLC,Meyer Burger Technology AG,Prosafe SE,OCI NV,REC Silicon ASA,Next PLC,Capita PLC,Intrum AB,Just Eat PLC,Covestro AG,Aryzta AG,Aryzta AG.1,Aker Solutions ASA,Hunting PLC,Equinor ASA,G4S PLC,Berkeley Group Holdings PLC,Kloeckner & Co SE,Reach PLC,Debenhams PLC,Telefonaktiebolaget LM Ericsson,Arnoldo Mondadori Editore SpA,EFG International AG,Gemalto NV.1,Subsea 7 SA,Credit Suisse Group AG.1,Credit Suisse Group AG,Fugro NV,Premier Oil PLC,ALTICE EUROPE NV,AIXTRON SE,Marfin Investment Group Holdings SA,Banca Monte dei Paschi di Siena SpA,Pharol SGPS SA,IG Group Holdings PLC,Snam Rete Gas SpA,Punch Taverns Ltd,Barratt Developments PLC,Powszechny Zaklad Ubezpieczen SA,Solarworld AG,National Bank of Greece SA,Persimmon PLC,Dixons Carphone PLC,Arcandor AG,Powszechna Kasa Oszczednosci Bank Polski,William Hill PLC,Bank Polska Kasa Opieki SA,Whitbread PLC,Altice France SA/France,Worldpay Group Ltd,Permanent TSB Group Holdings PLC,Petrofac Ltd,Amec Foster Wheeler Ltd,SBM Offshore NV,-0.0060328763398291
2017-06-23,Royal Imtech NV,Seadrill Ltd/old,International Personal Finance PLC,Abengoa SA,Prosafe SE,Indivior PLC,OCI NV,Next PLC,REC Silicon ASA,Just Eat PLC,Eniro AB,Capita PLC,Intrum AB,Vallourec SA,G4S PLC,Pharol SGPS SA,Dixons Carphone PLC,Debenhams PLC,Berkeley Group Holdings PLC,Meyer Burger Technology AG,Aryzta AG,Aryzta AG.1,Reach PLC,Sports Direct International PLC,William Hill PLC,Grafton Group PLC.1,AIB Group PLC,Bellway PLC,Singulus Technologies AG,IG Group Holdings PLC,Marfin Investment Group Holdings SA,Persimmon PLC,Kloeckner & Co SE,Worldpay Group Ltd,Whitbread PLC,EFG International AG,Thomas Cook Group PLC,Covestro AG,Snam Rete Gas SpA,Public Power Corp SA,Powszechny Zaklad Ubezpieczen SA,Barratt Developments PLC,Genmab A/S,Marks & Spencer Group PLC,J Sainsbury PLC,Telefonaktiebolaget LM Ericsson,Permanent TSB Group Holdings PLC,Siltronic AG,Santander Bank Polska SA,Vestas Wind Systems A/S,Bank Polska Kasa Opieki SA,Halfords Group PLC,Gemalto NV.1,TalkTalk Telecom Group PLC,Siemens Gamesa Renewable Energy SA,Aker Solutions ASA,Taylor Wimpey PLC,Punch Taverns Ltd,Arnoldo Mondadori Editore SpA,Equinor ASA,-0.009493065448026205
2017-07-04,Royal Imtech NV,Seadrill Ltd/old,International Personal Finance PLC,Abengoa SA,Indivior PLC,Next PLC,Sports Direct International PLC,Public Power Corp SA,Just Eat PLC,Berkeley Group Holdings PLC,OCI NV,Capita PLC,Intrum AB,Dixons Carphone PLC,Eniro AB,Debenhams PLC,Solarworld AG,Whitbread PLC,G4S PLC,Thomas Cook Group PLC,Marks & Spencer Group PLC,Persimmon PLC,Aryzta AG,Aryzta AG.1,Halfords Group PLC,International Consolidated Airlines Grou,Bellway PLC,Grafton Group PLC.1,Pharol SGPS SA,Barratt Developments PLC,Reach PLC,Vallourec SA,William Hill PLC,Taylor Wimpey PLC,Kloeckner & Co SE,Marfin Investment Group Holdings SA,AIB Group PLC,Fugro NV,Premier Foods PLC,Travis Perkins PLC,Aker Solutions ASA,Worldpay Group Ltd,AIXTRON SE,Covestro AG,Genmab A/S,Snam Rete Gas SpA,Singulus Technologies AG,TalkTalk Telecom Group PLC,Inmarsat PLC,Bovis Homes Group PLC,IG Group Holdings PLC,Subsea 7 SA,RWE AG,SIG PLC,J Sainsbury PLC,Santander Bank Polska SA,Rank Group PLC,Meyer Burger Technology AG,Equinor ASA,Gemalto NV.1,-0.02090319809376377
