Date,Stock1,Stock2,Stock3,Stock4,Stock5,Stock6,Stock7,Stock8,Stock9,Stock10,Stock11,Stock12,Stock13,Stock14,Stock15,Stock16,Stock17,Stock18,Stock19,Stock20,Stock21,Stock22,Stock23,Stock24,Stock25,Stock26,Stock27,Stock28,Stock29,Stock30,Stock31,Stock32,Stock33,Stock34,Stock35,Stock36,Stock37,Stock38,Stock39,Stock40,Stock41,Stock42,Stock43,Stock44,Stock45,Stock46,Stock47,Stock48,Stock49,Stock50,Stock51,Stock52,Stock53,Stock54,Stock55,Stock56,Stock57,Stock58,Stock59,Stock60,Returns
2016-11-30,Inmobiliaria Colonial SA/Old,Fresenius SE & Co KGaA,Rexel Holding Netherlands BV,Rolls-Royce Power Systems AG,Fiat SpA,Neuf Cegetel SA,Van der Moolen Holding NV,Iaws Group Ltd,Klakki EHF,Afren PLC,Gates Worldwide Ltd,Generali Deutschland Holding AG,Cie Nationale a Portefeuille/Old,Aurea Concesiones de Infraestructuras SA,Merck Serono SA,Fineco SpA,Woolworths Group PLC,Tele Atlas Survey BV,Rio Tinto France SAS,Kelda Group Ltd,Buderus AG,Italgas Hellas SpA,Celanese GmbH,Banca Popolare di Bergamo SpA,SSL International PLC,DCC PLC,Autoroutes du Sud de la France SA,Babcock Southern Holdings Ltd,Iberia Lineas Aereas de Espana SA Operad,Oriflame Cosmetics SA,Zimmer Schweiz Holdings GmbH,Centros Comerciales Carrefour SA,Deutsche Boerse AG.1,Synthes Inc,Banca Antonveneta SpA/Old,Telefonica Moviles SA/Spain,Capitalia SpA,Associated British Ports Holdings Ltd,First Active PLC,Brisa Auto-Estradas de Portugal SA,Vodafone Portugal-Comunicacoes Pessoais,Expro International Group Ltd,Grupo Dragados SA,Perrigo Corp DAC,Irish Bank Resolution Corp Ltd/Old,Telecity Group Ltd,Euronext NV,Allianz France SA,Scania AB,GSW Immobilien AG,Rodamco Europe NV/Netherlands,Hanson Ltd,Exel Ltd,Wellstream Holdings Ltd,Unibail-Rodamco SE,Solvay France SA.1,HMV Group PLC,La Fondiaria Assicurazioni SpA,Granada Ltd,Telecom Italia Media SpA,
2016-12-09,BIP Industries Ltd,Nutreco NV,Intercell AG,DEPFA Bank PLC,Gambro AB,Chubb PLC,Chilcott UK Ltd,Catlin Group Ltd,Dentsu Aegis Network Ltd,BKW Energie AG,Mediolanum SpA,AWG Parent Co Ltd,Fideuram - Intesa Sanpaolo Private Banki,Wellstream Holdings Ltd,Coca Cola Hellenic Bottling Co SA,Corus Group Ltd,George Wimpey Ltd,Centrica Production Ltd,WH Smith PLC/Old,Banca Popolare di Lodi SpA,Alstom SA,Wella AG,Wanadoo SA,Northern Foods Ltd,Cattles Ltd,Aggregate Industries Holdings Ltd,Carlton Communications Ltd,Group 4 Falck A/S,Banca Popolare Commercio e Industria SpA,Imperial Energy Corp PLC,Viridian Group Ltd,G4S Holdings 102 UK Ltd,Orion OYJ/Old,Prosafe Production Public Ltd,Eurasian Natural Resources Corp Ltd,Arriva PLC,Vedior NV,Iberdrola Renovables SA,TNS Group Holdings Ltd,Emporiki Bank SA,Gemalto NV,Vodafone-Panafon SA,OCE Holding BV,Dragon Oil PLC,Business Objects SA,Kone OYJ/Old,Metrovacesa SA/Old,Alapis Holding Industrial & Commercial S,Pirelli SpA,Manitowoc Group UK Ltd,Parmalat Finanziaria SpA,Kidde PLC,Pilkington Group Ltd,Maxeda BV,Zeltia SA,Fabege AB/Old,Solvay France SA,Pearl Group Holdings No 1 Ltd,TNU SA,Brush Holdings Ltd,
2016-12-20,Inmobiliaria Colonial SA/Old,Telecity Group Ltd,Celanese GmbH,Fresenius SE & Co KGaA,Fiat SpA,Rexel Holding Netherlands BV,Rolls-Royce Power Systems AG,Neuf Cegetel SA,Van der Moolen Holding NV,Iaws Group Ltd,Gates Worldwide Ltd,Afren PLC,Italgas Hellas SpA,Generali Deutschland Holding AG,Merck Serono SA,Aurea Concesiones de Infraestructuras SA,Fineco SpA,Woolworths Group PLC,Rio Tinto France SAS,Cie Nationale a Portefeuille/Old,Kelda Group Ltd,Klakki EHF,SSL International PLC,Banca Popolare di Bergamo SpA,Perrigo Corp DAC,Enel Green Power SpA,Autoroutes du Sud de la France SA,Duelguide Holdings Ltd,DCC PLC,Babcock Southern Holdings Ltd,Zimmer Schweiz Holdings GmbH,Iberia Lineas Aereas de Espana SA Operad,Deutsche Boerse AG.1,Synthes Inc,Banca Antonveneta SpA/Old,Telefonica Moviles SA/Spain,Capitalia SpA,Associated British Ports Holdings Ltd,Oriflame Cosmetics SA,Brisa Auto-Estradas de Portugal SA,Centros Comerciales Carrefour SA,First Active PLC,Grupo Dragados SA,Vodafone Portugal-Comunicacoes Pessoais,Expro International Group Ltd,Irish Bank Resolution Corp Ltd/Old,Buderus AG,Allianz France SA,Euronext NV,Skandia Forsakrings AB,Rodamco Europe NV/Netherlands,Hanson Ltd,Exel Ltd,Jarvis PLC,Matalan Ltd,Autonomy Corp Ltd,Solvay France SA.1,Granada Ltd,Alleanza Toro SpA,Telecom Italia Media SpA,
2016-12-29,BPB Ltd,Mediolanum SpA,AWG Parent Co Ltd,Fideuram - Intesa Sanpaolo Private Banki,Dragon Oil PLC,Coca Cola Hellenic Bottling Co SA,Group 4 Falck A/S,Alapis Holding Industrial & Commercial S,Manitowoc Group UK Ltd,Corus Group Ltd,George Wimpey Ltd,WH Smith PLC/Old,Banca Popolare di Lodi SpA,Gemalto NV,Alstom SA,Wanadoo SA,Northern Foods Ltd,Cattles Ltd,Aggregate Industries Holdings Ltd,Carlton Communications Ltd,TNU SA,Imperial Energy Corp PLC,Nobel Biocare Holding AG,Wellstream Holdings Ltd,Nutreco NV,Intercell AG,Debenhams PLC/Old,Wella AG,Iberdrola Renovables SA,Eurasian Natural Resources Corp Ltd,Dentsu Aegis Network Ltd,Tele Atlas Survey BV,Cie Nationale a Portefeuille/Old,Metrovacesa SA/Old,Pirelli SpA,Klakki EHF,Parmalat Finanziaria SpA,Kidde PLC,Pilkington Group Ltd,Neuf Cegetel SA,Maxeda BV,Zeltia SA,Fabege AB/Old,Solvay France SA,Pearl Group Holdings No 1 Ltd,Rolls-Royce Power Systems AG,Viridian Group Ltd,Banca Popolare Commercio e Industria SpA,Expro International Group Ltd,Oriflame Cosmetics SA,Babcock Southern Holdings Ltd,Dana Petroleum Ltd,DEPFA Bank PLC,Gambro AB,Chubb PLC,SRH NV,Chilcott UK Ltd,Prosafe Production Public Ltd,Grupo Ferrovial SA,Kone OYJ/Old,
2017-01-09,Tullett Prebon Group Holdings PLC,Chubb PLC,Chilcott UK Ltd,Imperial Energy Corp PLC,Dentsu Aegis Network Ltd,Wellstream Holdings Ltd,Mediolanum SpA,Nutreco NV,AWG Parent Co Ltd,Fideuram - Intesa Sanpaolo Private Banki,Intercell AG,Coca Cola Hellenic Bottling Co SA,Group 4 Falck A/S,Gambro AB,Catlin Group Ltd,George Wimpey Ltd,WH Smith PLC/Old,Banca Popolare di Lodi SpA,Alstom SA,Wella AG,Wanadoo SA,Northern Foods Ltd,Cattles Ltd,Aggregate Industries Holdings Ltd,Carlton Communications Ltd,TNU SA,BKW Energie AG,Corus Group Ltd,DEPFA Bank PLC,Manitowoc Group UK Ltd,Alapis Holding Industrial & Commercial S,TNS Group Holdings Ltd,Oriflame Cosmetics SA,Emporiki Bank SA,Babcock Southern Holdings Ltd,Vodafone-Panafon SA,OCE Holding BV,Dana Petroleum Ltd,SRH NV,Business Objects SA,Prosafe Production Public Ltd,Kone OYJ/Old,Eurasian Natural Resources Corp Ltd,Metrovacesa SA/Old,Iberdrola Renovables SA,Pirelli SpA,Parmalat Finanziaria SpA,Gemalto NV,Kidde PLC,Pilkington Group Ltd,Maxeda BV,Zeltia SA,Fabege AB/Old,Solvay France SA,Pearl Group Holdings No 1 Ltd,Viridian Group Ltd,Dragon Oil PLC,Banca Popolare Commercio e Industria SpA,Nobel Biocare Holding AG,Centrica Production Ltd,
2017-01-18,Tullett Prebon Group Holdings PLC,Chubb PLC,Chilcott UK Ltd,Nutreco NV,Dentsu Aegis Network Ltd,Intercell AG,Mediolanum SpA,Catlin Group Ltd,AWG Parent Co Ltd,Fideuram - Intesa Sanpaolo Private Banki,Coca Cola Hellenic Bottling Co SA,BKW Energie AG,Group 4 Falck A/S,Gambro AB,Corus Group Ltd,WH Smith PLC/Old,Banca Popolare di Lodi SpA,Alstom SA,Wella AG,Wanadoo SA,Northern Foods Ltd,Cattles Ltd,Aggregate Industries Holdings Ltd,Carlton Communications Ltd,TNU SA,Centrica Production Ltd,Nobel Biocare Holding AG,George Wimpey Ltd,DEPFA Bank PLC,Wellstream Holdings Ltd,Imperial Energy Corp PLC,Vedior NV,SRH NV,TNS Group Holdings Ltd,Emporiki Bank SA,Vodafone-Panafon SA,OCE Holding BV,Prosafe Production Public Ltd,Eurasian Natural Resources Corp Ltd,Iberdrola Renovables SA,Business Objects SA,Gemalto NV,Kone OYJ/Old,Metrovacesa SA/Old,Dragon Oil PLC,Pirelli SpA,Parmalat Finanziaria SpA,Kidde PLC,Pilkington Group Ltd,Maxeda BV,Zeltia SA,Fabege AB/Old,Solvay France SA,Pearl Group Holdings No 1 Ltd,Alapis Holding Industrial & Commercial S,Viridian Group Ltd,Banca Popolare Commercio e Industria SpA,Manitowoc Group UK Ltd,Crucell NV,Debenhams PLC/Old,
2017-01-27,Tullett Prebon Group Holdings PLC,Dragon Oil PLC,Alapis Holding Industrial & Commercial S,Mediolanum SpA,Manitowoc Group UK Ltd,AWG Parent Co Ltd,Fideuram - Intesa Sanpaolo Private Banki,Imperial Energy Corp PLC,Coca Cola Hellenic Bottling Co SA,Wellstream Holdings Ltd,Group 4 Falck A/S,Corus Group Ltd,George Wimpey Ltd,Dentsu Aegis Network Ltd,WH Smith PLC/Old,Alstom SA,Wella AG,Nutreco NV,Wanadoo SA,Northern Foods Ltd,Cattles Ltd,Aggregate Industries Holdings Ltd,Carlton Communications Ltd,TNU SA,Nobel Biocare Holding AG,Intercell AG,Catlin Group Ltd,Banca Popolare di Lodi SpA,Gemalto NV,Chilcott UK Ltd,Chubb PLC,Klakki EHF,Neuf Cegetel SA,Business Objects SA,Rolls-Royce Power Systems AG,Kone OYJ/Old,Metrovacesa SA/Old,Expro International Group Ltd,Pirelli SpA,Parmalat Finanziaria SpA,Kidde PLC,Pilkington Group Ltd,Maxeda BV,Zeltia SA,Fabege AB/Old,Solvay France SA,Oriflame Cosmetics SA,Pearl Group Holdings No 1 Ltd,Babcock Southern Holdings Ltd,Viridian Group Ltd,Dana Petroleum Ltd,Banca Popolare Commercio e Industria SpA,SRH NV,Prosafe Production Public Ltd,Eurasian Natural Resources Corp Ltd,DEPFA Bank PLC,Iberdrola Renovables SA,Gambro AB,Debenhams PLC/Old,OCE Holding BV,
2017-02-07,Tullett Prebon Group Holdings PLC,Fideuram - Intesa Sanpaolo Private Banki,Gemalto NV,Coca Cola Hellenic Bottling Co SA,Dragon Oil PLC,Group 4 Falck A/S,Corus Group Ltd,George Wimpey Ltd,Alapis Holding Industrial & Commercial S,WH Smith PLC/Old,Banca Popolare di Lodi SpA,Alstom SA,Wella AG,AWG Parent Co Ltd,Manitowoc Group UK Ltd,Northern Foods Ltd,Cattles Ltd,Aggregate Industries Holdings Ltd,Carlton Communications Ltd,TNU SA,Nobel Biocare Holding AG,Imperial Energy Corp PLC,Wellstream Holdings Ltd,Nutreco NV,Debenhams PLC/Old,Grupo Ferrovial SA,Intercell AG,Wanadoo SA,Mediolanum SpA,Iberdrola Renovables SA,Eurasian Natural Resources Corp Ltd,Pirelli SpA,Parmalat Finanziaria SpA,Tele Atlas Survey BV,Kidde PLC,Pilkington Group Ltd,Cie Nationale a Portefeuille/Old,Maxeda BV,Zeltia SA,Fabege AB/Old,Solvay France SA,Klakki EHF,Pearl Group Holdings No 1 Ltd,Neuf Cegetel SA,Viridian Group Ltd,Banca Popolare Commercio e Industria SpA,Rolls-Royce Power Systems AG,Expro International Group Ltd,DEPFA Bank PLC,Oriflame Cosmetics SA,Gambro AB,Chubb PLC,Babcock Southern Holdings Ltd,Chilcott UK Ltd,Dana Petroleum Ltd,SRH NV,Dentsu Aegis Network Ltd,Prosafe Production Public Ltd,Celltech Group Ltd,Metrovacesa SA/Old,
2017-02-16,Tullett Prebon Group Holdings PLC,Dragon Oil PLC,Mediolanum SpA,AWG Parent Co Ltd,Fideuram - Intesa Sanpaolo Private Banki,Alapis Holding Industrial & Commercial S,Manitowoc Group UK Ltd,Coca Cola Hellenic Bottling Co SA,Group 4 Falck A/S,Imperial Energy Corp PLC,Corus Group Ltd,George Wimpey Ltd,Wellstream Holdings Ltd,Gemalto NV,WH Smith PLC/Old,Alstom SA,Wella AG,Wanadoo SA,Northern Foods Ltd,Cattles Ltd,Aggregate Industries Holdings Ltd,Carlton Communications Ltd,TNU SA,Nobel Biocare Holding AG,Nutreco NV,Intercell AG,Debenhams PLC/Old,Banca Popolare di Lodi SpA,Dentsu Aegis Network Ltd,Iberdrola Renovables SA,Eurasian Natural Resources Corp Ltd,Tele Atlas Survey BV,Metrovacesa SA/Old,Cie Nationale a Portefeuille/Old,Pirelli SpA,Parmalat Finanziaria SpA,Klakki EHF,Kidde PLC,Pilkington Group Ltd,Neuf Cegetel SA,Maxeda BV,Zeltia SA,Fabege AB/Old,Solvay France SA,Rolls-Royce Power Systems AG,Pearl Group Holdings No 1 Ltd,Viridian Group Ltd,Expro International Group Ltd,Banca Popolare Commercio e Industria SpA,Oriflame Cosmetics SA,Babcock Southern Holdings Ltd,Dana Petroleum Ltd,DEPFA Bank PLC,SRH NV,Gambro AB,Chubb PLC,Chilcott UK Ltd,Prosafe Production Public Ltd,Grupo Ferrovial SA,Kone OYJ/Old,
2017-02-27,Inmobiliaria Colonial SA/Old,Babcock Southern Holdings Ltd,Oriflame Cosmetics SA,Perrigo Corp DAC,GSW Immobilien AG,Fiat SpA,SSL International PLC,Celanese GmbH,Oak 1753 BV,Fresenius SE & Co KGaA,Gates Worldwide Ltd,Rexel Holding Netherlands BV,Merck Serono SA,Expro International Group Ltd,Ziggo Holding BV,Rio Tinto France SAS,Van der Moolen Holding NV,Kelda Group Ltd,Iaws Group Ltd,Euronext NV,Polyus Gold International Ltd,Italgas Hellas SpA,Skandia Forsakrings AB,Dana Petroleum Ltd,Vodafone Portugal-Comunicacoes Pessoais,Brush Holdings Ltd,Zimmer Schweiz Holdings GmbH,Vita Group UnLtd,Telecity Group Ltd,Synthes Inc,Duelguide Holdings Ltd,Banca Antonveneta SpA/Old,Telefonica Moviles SA/Spain,Capitalia SpA,Banca Popolare di Bergamo SpA,Associated British Ports Holdings Ltd,Brisa Auto-Estradas de Portugal SA,Prosafe Production Public Ltd,Iberia Lineas Aereas de Espana SA Operad,SRH NV,Afren PLC,Grupo Dragados SA,Centros Comerciales Carrefour SA,First Active PLC,Irish Bank Resolution Corp Ltd/Old,DCC PLC,G4S Holdings 102 UK Ltd,Rolls-Royce Power Systems AG,Aurea Concesiones de Infraestructuras SA,Algeta ASA,Unibail-Rodamco SE,Brixton Ltd,Altice SA,Catlin Group Ltd,Novar Ltd,Granada Ltd,Alleanza Toro SpA,Technicolor SA,Orange Participations UK Ltd,Bulgari SpA,
2017-03-08,Banco de Valencia SA,Fabege AB/Old,Solvay France SA,Pearl Group Holdings No 1 Ltd,Viridian Group Ltd,Banca Popolare Commercio e Industria SpA,Enel Green Power SpA,Kabel Deutschland Holding AG,DEPFA Bank PLC,Gambro AB,Chubb PLC,Deutsche Boerse AG.1,Chilcott UK Ltd,Dentsu Aegis Network Ltd,Mediolanum SpA,AWG Parent Co Ltd,Fideuram - Intesa Sanpaolo Private Banki,Telecity Group Ltd,Coca Cola Hellenic Bottling Co SA,Group 4 Falck A/S,Corus Group Ltd,George Wimpey Ltd,WH Smith PLC/Old,Banca Popolare di Lodi SpA,Alstom SA,Wella AG,Wanadoo SA,Northern Foods Ltd,Zeltia SA,Maxeda BV,Pilkington Group Ltd,Kidde PLC,Celanese GmbH,SSL International PLC,Perrigo Corp DAC,Vodafone Portugal-Comunicacoes Pessoais,First Active PLC,Centros Comerciales Carrefour SA,Iberia Lineas Aereas de Espana SA Operad,DCC PLC,Duelguide Holdings Ltd,Vita Group UnLtd,Brush Holdings Ltd,G4S Holdings 102 UK Ltd,Orion OYJ/Old,Cattles Ltd,Cable & Wireless Worldwide Ltd,Vedior NV,TNS Group Holdings Ltd,Emporiki Bank SA,Vodafone-Panafon SA,OCE Holding BV,Essar Energy Ltd,Business Objects SA,Kone OYJ/Old,Metrovacesa SA/Old,Pirelli SpA,Fiat Industrial SpA,Parmalat Finanziaria SpA,Fresenius SE & Co KGaA.1,
2017-03-17,Banco de Valencia SA,Emporiki Bank SA,Vodafone-Panafon SA,OCE Holding BV,Altice SA,Business Objects SA,Kone OYJ/Old,Metrovacesa SA/Old,Pirelli SpA,Parmalat Finanziaria SpA,Kidde PLC,Pilkington Group Ltd,Maxeda BV,Zeltia SA,Fabege AB/Old,Solvay France SA,Pearl Group Holdings No 1 Ltd,Viridian Group Ltd,Banca Popolare Commercio e Industria SpA,TUI AG.1,DEPFA Bank PLC,Gambro AB,Chubb PLC,Chilcott UK Ltd,Dentsu Aegis Network Ltd,Mediolanum SpA,AWG Parent Co Ltd,Fideuram - Intesa Sanpaolo Private Banki,TNS Group Holdings Ltd,Vedior NV,Arriva PLC,Algeta ASA,British Land Fund Management Ltd,Tandberg AS,SIG Combibloc Group AG,Scania AB,Friends Life Group Ltd,Buderus AG,Woolworths Group PLC,Fineco SpA,Aurea Concesiones de Infraestructuras SA,Generali Deutschland Holding AG,Iaws Group Ltd,Van der Moolen Holding NV,Rexel Holding Netherlands BV,Coca Cola Hellenic Bottling Co SA,Fresenius SE & Co KGaA,SSL International PLC,Perrigo Corp DAC,Vodafone Portugal-Comunicacoes Pessoais,First Active PLC,Centros Comerciales Carrefour SA,Iberia Lineas Aereas de Espana SA Operad,DCC PLC,Duelguide Holdings Ltd,Vita Group UnLtd,Brush Holdings Ltd,G4S Holdings 102 UK Ltd,Orion OYJ/Old,Orange Participations UK Ltd,
2017-03-28,Banco de Valencia SA,TNS Group Holdings Ltd,Emporiki Bank SA,Vodafone-Panafon SA,OCE Holding BV,Altice SA,Business Objects SA,Kone OYJ/Old,Metrovacesa SA/Old,Pirelli SpA,Parmalat Finanziaria SpA,Kidde PLC,Pilkington Group Ltd,Maxeda BV,Zeltia SA,GAGFAH SA,Solvay France SA,Pearl Group Holdings No 1 Ltd,TUI AG.1,Viridian Group Ltd,Banca Popolare Commercio e Industria SpA,DEPFA Bank PLC,Gambro AB,Chubb PLC,Chilcott UK Ltd,Betfair Group Ltd,Dentsu Aegis Network Ltd,Mediolanum SpA,Vedior NV,Arriva PLC,Algeta ASA,Orion OYJ/Old,Novar Ltd,Brixton Ltd,British Land Fund Management Ltd,Tandberg AS,SIG Combibloc Group AG,Scania AB,Buderus AG,Woolworths Group PLC,Fineco SpA,Aurea Concesiones de Infraestructuras SA,Generali Deutschland Holding AG,Iaws Group Ltd,Van der Moolen Holding NV,AWG Parent Co Ltd,Rexel Holding Netherlands BV,Celanese GmbH,SSL International PLC,Perrigo Corp DAC,Orange Participations UK Ltd,Vodafone Portugal-Comunicacoes Pessoais,First Active PLC,Centros Comerciales Carrefour SA,Iberia Lineas Aereas de Espana SA Operad,DCC PLC,Duelguide Holdings Ltd,Vita Group UnLtd,Brush Holdings Ltd,G4S Holdings 102 UK Ltd,
2017-04-06,Banco de Valencia SA,Debenhams PLC/Old,Grupo Ferrovial SA,ArcelorMittal.1,Celltech Group Ltd,T-Online International AG,Xstrata Ltd,Cia Espanola de Petroleos SAU,CEMEX Investments Ltd,IFIL - Investments SpA,ISS World Services A/S,Finastra Group Holdings Ltd,Terra Networks SA,BIP Industries Ltd,Carphone Warehouse Group PLC\Old,OP Corporate Bank plc,Cable & Wireless Communications Ltd/Old,Alliance UniChem PLC,EMI Group Ltd,D/S 1912,International Power Ltd,Canary Wharf Group PLC,Corio NV,DuPont Nutrition Biosciences ApS,Gjensidige NOR ASA,BPB Ltd,Global PVQ SE,Peninsular & Oriental Steam Navigation C,Lottomatica SpA,Nobel Biocare Holding AG,Chilcott UK Ltd,Banco Pastor SA,Dentsu Aegis Network Ltd,TUI AG.1,GAGFAH SA,Mediolanum SpA,AWG Parent Co Ltd,Fideuram - Intesa Sanpaolo Private Banki,Coca Cola Hellenic Bottling Co SA,Charter International Ltd,Group 4 Falck A/S,Corus Group Ltd,George Wimpey Ltd,Wilson Bowden Ltd,WH Smith PLC/Old,Banca Popolare di Lodi SpA,Alstom SA,Wella AG,Banca Italease SpA,Wanadoo SA,Northern Foods Ltd,Cattles Ltd,Aggregate Industries Holdings Ltd,Carlton Communications Ltd,TNU SA,Immoeast AG,Unipol Gruppo Finanziario SpA.1,Evonik Degussa GmbH,Logica Ltd,First Choice Holidays PLC,
2017-04-17,Banco de Valencia SA,Aurea Concesiones de Infraestructuras SA,Fineco SpA,Woolworths Group PLC,Buderus AG,Scania AB,SIG Combibloc Group AG,Tandberg AS,British Land Fund Management Ltd,Skandia Forsakrings AB,Union Fenosa SA,Rexam Ltd,Brixton Ltd,Betfair Group Ltd,Banca Lombarda e Piemontese SpA,Safeway Ltd,Novar Ltd,Bulgari SpA,Almanij NV,Invensys Ltd,Ascential Group Ltd,Generali Deutschland Holding AG,Iaws Group Ltd,Vita Group UnLtd,Duelguide Holdings Ltd,Fiat SpA,DCC PLC,Iberia Lineas Aereas de Espana SA Operad,Centros Comerciales Carrefour SA,First Active PLC,Vodafone Portugal-Comunicacoes Pessoais,Euronext NV,Perrigo Corp DAC,Italgas Hellas SpA,Celanese GmbH,Merck Serono SA,Fresenius SE & Co KGaA,Rexel Holding Netherlands BV,Rio Tinto France SAS,Van der Moolen Holding NV,Kelda Group Ltd,SSL International PLC,RAC Group Ltd,Global Radio Ltd,Bradford & Bingley PLC,Rexel SA/Old,Prisa Television SAU,Getronics BV,Amadeus IT Group SA/Spain,Thomson Reuters UK Ltd,Banca Popolare di Verona - S.Geminiano e,Brit Insurance Holdings BV,Carlton Communications Ltd,Luminar Group Holdings PLC,MS Amlin PLC,Allianz SpA,Imperial Chemical Industries Ltd,Edison SpA,Pirelli & C SpA,Hibu plc,
2017-04-26,Banco de Valencia SA,Parmalat Finanziaria SpA,Kidde PLC,Pilkington Group Ltd,GSW Immobilien AG,Maxeda BV,Zeltia SA,Fabege AB/Old,Solvay France SA,Pearl Group Holdings No 1 Ltd,Oak 1753 BV,Viridian Group Ltd,Banca Popolare Commercio e Industria SpA,Ziggo Holding BV,Pirelli SpA,Polyus Gold International Ltd,Gambro AB,Chubb PLC,Chilcott UK Ltd,Dentsu Aegis Network Ltd,Mediolanum SpA,AWG Parent Co Ltd,Fideuram - Intesa Sanpaolo Private Banki,Friends Life Group Ltd,Coca Cola Hellenic Bottling Co SA,Group 4 Falck A/S,Corus Group Ltd,George Wimpey Ltd,WH Smith PLC/Old,DEPFA Bank PLC,Banca Popolare di Lodi SpA,Metrovacesa SA/Old,Business Objects SA,Fineco SpA,Aurea Concesiones de Infraestructuras SA,Generali Deutschland Holding AG,Iaws Group Ltd,Van der Moolen Holding NV,Rexel Holding Netherlands BV,Fresenius SE & Co KGaA,Celanese GmbH,SSL International PLC,Perrigo Corp DAC,Vodafone Portugal-Comunicacoes Pessoais,First Active PLC,Centros Comerciales Carrefour SA,Kone OYJ/Old,Iberia Lineas Aereas de Espana SA Operad,Duelguide Holdings Ltd,Vita Group UnLtd,Brush Holdings Ltd,G4S Holdings 102 UK Ltd,Orion OYJ/Old,Telecity Group Ltd,Arriva PLC,Vedior NV,TNS Group Holdings Ltd,Emporiki Bank SA,Vodafone-Panafon SA,OCE Holding BV,
2017-05-05,Banco de Valencia SA,Dentsu Aegis Network Ltd,Alapis Holding Industrial & Commercial S,Manitowoc Group UK Ltd,Imperial Energy Corp PLC,Wellstream Holdings Ltd,Mediolanum SpA,Nutreco NV,AWG Parent Co Ltd,Fideuram - Intesa Sanpaolo Private Banki,Intercell AG,Catlin Group Ltd,Coca Cola Hellenic Bottling Co SA,Group 4 Falck A/S,Corus Group Ltd,George Wimpey Ltd,BKW Energie AG,WH Smith PLC/Old,Banca Popolare di Lodi SpA,Alstom SA,Wella AG,Wanadoo SA,Northern Foods Ltd,Cattles Ltd,Aggregate Industries Holdings Ltd,Carlton Communications Ltd,TNU SA,Nobel Biocare Holding AG,Dragon Oil PLC,Debenhams PLC/Old,Chilcott UK Ltd,Gambro AB,Kone OYJ/Old,Cie Nationale a Portefeuille/Old,Metrovacesa SA/Old,Klakki EHF,Pirelli SpA,Neuf Cegetel SA,Parmalat Finanziaria SpA,Rolls-Royce Power Systems AG,Kidde PLC,Pilkington Group Ltd,Expro International Group Ltd,Maxeda BV,Zeltia SA,Fabege AB/Old,Solvay France SA,Pearl Group Holdings No 1 Ltd,Oriflame Cosmetics SA,Babcock Southern Holdings Ltd,Dana Petroleum Ltd,Viridian Group Ltd,Banca Popolare Commercio e Industria SpA,SRH NV,Prosafe Production Public Ltd,Eurasian Natural Resources Corp Ltd,Iberdrola Renovables SA,Gemalto NV,DEPFA Bank PLC,Chubb PLC,
2017-05-16,Banco de Valencia SA,Group 4 Falck A/S,Corus Group Ltd,George Wimpey Ltd,SRH NV,WH Smith PLC/Old,Banca Popolare di Lodi SpA,Alstom SA,Wella AG,Wanadoo SA,Northern Foods Ltd,Cattles Ltd,Aggregate Industries Holdings Ltd,Dana Petroleum Ltd,Carlton Communications Ltd,Nobel Biocare Holding AG,Prosafe Production Public Ltd,Eurasian Natural Resources Corp Ltd,Iberdrola Renovables SA,Gemalto NV,Debenhams PLC/Old,Grupo Ferrovial SA,Dragon Oil PLC,Celltech Group Ltd,Alapis Holding Industrial & Commercial S,T-Online International AG,Xstrata Ltd,TNU SA,Coca Cola Hellenic Bottling Co SA,Babcock Southern Holdings Ltd,Oriflame Cosmetics SA,Pearl Group Holdings No 1 Ltd,Kaupthing ehf,Viridian Group Ltd,Banca Popolare Commercio e Industria SpA,Glitnir HoldCo ehf,Petroplus Holdings AG,LBI ehf,Meda AB,Schwarz Pharma AG,First Choice Holidays PLC,DEPFA Bank PLC,Gambro AB,Chubb PLC,Solvay France SA.1,Chilcott UK Ltd,Autonomy Corp Ltd,TUI Travel Ltd,Dentsu Aegis Network Ltd,Tele Atlas Survey BV,Cie Nationale a Portefeuille/Old,Klakki EHF,Neuf Cegetel SA,Mediolanum SpA,Rolls-Royce Power Systems AG,AWG Parent Co Ltd,Fideuram - Intesa Sanpaolo Private Banki,Expro International Group Ltd,Cia Espanola de Petroleos SAU,Solvay France SA,
