Date,Stock1,Stock2,Stock3,Stock4,Stock5,Stock6,Stock7,Stock8,Stock9,Stock10,Stock11,Stock12,Stock13,Stock14,Stock15,Stock16,Stock17,Stock18,Stock19,Stock20,Stock21,Stock22,Stock23,Stock24,Stock25,Stock26,Stock27,Stock28,Stock29,Stock30,Stock31,Stock32,Stock33,Stock34,Stock35,Stock36,Stock37,Stock38,Stock39,Stock40,Stock41,Stock42,Stock43,Stock44,Stock45,Stock46,Stock47,Stock48,Stock49,Stock50,Stock51,Stock52,Stock53,Stock54,Stock55,Stock56,Stock57,Stock58,Stock59,Stock60,Returns
2018-02-14,Arcandor AG,Seadrill Ltd/old,Banca Carige SpA,Steinhoff International Holdings NV,Provident Financial PLC,Capita PLC,Evotec AG,Banca Monte dei Paschi di Siena SpA,Ablynx NV,Oxurion NV,Nyrstar NV,Saipem SpA,Leonardo SpA,Stolt-Nielsen Ltd,Pharol SGPS SA,Dixons Carphone PLC,CGG SA,Fingerprint Cards AB,Banco Comercial Portugues SA,Serco Group PLC,Fugro NV,Dialog Semiconductor PLC,Gemalto NV.1,Argenx SE,Titan Cement Co SA,Outokumpu OYJ,Vallourec SA,Subsea 7 SA,KUKA AG,Volkswagen AG,Seat Pagine Gialle SpA,Public Power Corp SA,Petroleum Geo-Services ASA,Tullow Oil PLC,Prosafe SE,Tecnicas Reunidas SA,Abengoa SA,Bourbon Corp,Metsa Board OYJ,Soco International PLC,Permanent TSB Group Holdings PLC,OCI NV,K+S AG,Magnora ASA,Norske Skogindustrier ASA,Volkswagen AG.1,QinetiQ Group PLC,Vedanta Resources PLC,Kemira OYJ,John Wood Group PLC,Porsche Automobil Holding SE,MorphoSys AG,Strabag SE,TechnipFMC PLC,Amer Sports Oyj,Norsk Hydro ASA,CD Projekt SA,Etablissements Maurel et Prom,Orion Oyj,Hunting PLC,-0.056794902821818524
2018-02-23,Arcandor AG,Seadrill Ltd/old,Banca Carige SpA,Ablynx NV,Provident Financial PLC,Orion Oyj,Stolt-Nielsen Ltd,Banca Monte dei Paschi di Siena SpA,Steinhoff International Holdings NV,Singulus Technologies AG,Leonardo SpA,Nyrstar NV,Oxurion NV,Kemira OYJ,Heidelberger Druckmaschinen AG,Evotec AG,Soco International PLC,Saipem SpA,Public Power Corp SA,Tullow Oil PLC,Ocado Group PLC,Magnora ASA,Vedanta Resources PLC,Gemalto NV.1,Fugro NV,Serco Group PLC,Dialog Semiconductor PLC,Seat Pagine Gialle SpA,Abengoa SA,CD Projekt SA,Dixons Carphone PLC,Argenx SE,Bourbon Corp,Tecnicas Reunidas SA,Vallourec SA,Strabag SE,Banco Comercial Portugues SA,Johnston Press PLC,EI Group PLC,Prosafe SE,Subsea 7 SA,ABN AMRO Group NV,Coca-Cola HBC AG,Mitchells & Butlers PLC,OCI NV,Titan Cement Co SA,Outokumpu OYJ,Stagecoach Group PLC,Fingerprint Cards AB,National Bank of Greece SA,Etablissements Maurel et Prom,Carlsberg A/S,TechnipFMC PLC,Kenmare Resources PLC,K+S AG,J Sainsbury PLC,Aryzta AG.1,Aryzta AG,Permanent TSB Group Holdings PLC,Orkla ASA,0.023284130339757507
2018-03-06,Arcandor AG,Seadrill Ltd/old,Banca Carige SpA,Stolt-Nielsen Ltd,Orion Oyj,Ablynx NV,Steinhoff International Holdings NV,Singulus Technologies AG,Provident Financial PLC,Kemira OYJ,Leonardo SpA,Banca Monte dei Paschi di Siena SpA,Public Power Corp SA,Dialog Semiconductor PLC,Oxurion NV,Johnston Press PLC,Nyrstar NV,Tullow Oil PLC,Heidelberger Druckmaschinen AG,Saipem SpA,Seat Pagine Gialle SpA,Soco International PLC,Evotec AG,Vallourec SA,Vedanta Resources PLC,CD Projekt SA,Outokumpu OYJ,Magnora ASA,Ocado Group PLC,Tecnicas Reunidas SA,National Bank of Greece SA,Fingerprint Cards AB,Serco Group PLC,Fugro NV,Petroleum Geo-Services ASA,Gemalto NV.1,ABN AMRO Group NV,Strabag SE,Dixons Carphone PLC,Subsea 7 SA,EI Group PLC,Prosafe SE,Hennes & Mauritz AB,Lonmin PLC,J Sainsbury PLC,Kenmare Resources PLC,Etablissements Maurel et Prom,Stagecoach Group PLC,OCI NV,Mitchells & Butlers PLC,Coca-Cola HBC AG,Capita PLC,Royal Bank of Scotland Group PLC,Carlsberg A/S,Ophir Energy PLC,Bourbon Corp,Barclays PLC,OMV AG,Aryzta AG,Aryzta AG.1,-0.02326483488495408
2018-03-15,Arcandor AG,Seadrill Ltd/old,Banca Carige SpA,Steinhoff International Holdings NV,Singulus Technologies AG,Provident Financial PLC,Ablynx NV,Stolt-Nielsen Ltd,Orion Oyj,Leonardo SpA,Vallourec SA,Banca Monte dei Paschi di Siena SpA,Kemira OYJ,Heidelberger Druckmaschinen AG,Soco International PLC,Tecnicas Reunidas SA,Capita PLC,National Bank of Greece SA,Tullow Oil PLC,Seat Pagine Gialle SpA,Nyrstar NV,Saipem SpA,AXA SA,Outokumpu OYJ,Vedanta Resources PLC,Magnora ASA,Evotec AG,Oxurion NV,Subsea 7 SA,ABN AMRO Group NV,Dialog Semiconductor PLC,CD Projekt SA,Technicolor SA.1,Johnston Press PLC,EI Group PLC,Fingerprint Cards AB,Mitchells & Butlers PLC,Petroleum Geo-Services ASA,Strabag SE,Banca Popolare dell'Emilia Romagna Scrl,Dixons Carphone PLC,Kenmare Resources PLC,Stagecoach Group PLC,Sacyr SA,Prosafe SE,Gemalto NV.1,Ocado Group PLC,Credit Agricole SA,Fugro NV,Akastor ASA,Ultra Electronics Holdings PLC,Titan Cement Co SA,Etablissements Maurel et Prom,Royal Bank of Scotland Group PLC,Societe Generale SA,Hennes & Mauritz AB,Public Power Corp SA,Barclays PLC,SSAB AB,Bourbon Corp,0.02438575275074091
2018-03-26,Arcandor AG,Steinhoff International Holdings NV,Seadrill Ltd/old,Banca Carige SpA,Provident Financial PLC,Stolt-Nielsen Ltd,Prosafe SE,Leonardo SpA,Banca Monte dei Paschi di Siena SpA,Ablynx NV,Orion Oyj,Vallourec SA,Kemira OYJ,Singulus Technologies AG,Magnora ASA,Evotec AG,Heidelberger Druckmaschinen AG,National Bank of Greece SA,Soco International PLC,Tecnicas Reunidas SA,Tullow Oil PLC,Subsea 7 SA,Vedanta Resources PLC,Outokumpu OYJ,AXA SA,Saipem SpA,Oxurion NV,Public Power Corp SA,Capita PLC,Etablissements Maurel et Prom,Smurfit Kappa Group PLC,Bourbon Corp,Fingerprint Cards AB,ABN AMRO Group NV,Petrofac Ltd,Ocado Group PLC,Mitchells & Butlers PLC,Johnston Press PLC,CD Projekt SA,Seat Pagine Gialle SpA,Dialog Semiconductor PLC,CGG SA,EI Group PLC,Stagecoach Group PLC,OCI NV,Strabag SE,Ultra Electronics Holdings PLC,Eurobank Ergasias SA,Hennes & Mauritz AB,Nyrstar NV,Banca Popolare dell'Emilia Romagna Scrl,Aker Solutions ASA,MorphoSys AG,FinecoBank Banca Fineco SpA,Ophir Energy PLC,Titan Cement Co SA,Sacyr SA,Dixons Carphone PLC,Aryzta AG,Aryzta AG.1,-0.049635317613470425
2018-04-04,Arcandor AG,Seadrill Ltd/old,Steinhoff International Holdings NV,Banca Carige SpA,Provident Financial PLC,Ablynx NV,Johnston Press PLC,Singulus Technologies AG,Vallourec SA,Stolt-Nielsen Ltd,Orion Oyj,Outokumpu OYJ,Leonardo SpA,Evotec AG,Banca Monte dei Paschi di Siena SpA,Fingerprint Cards AB,Prosafe SE,Public Power Corp SA,AXA SA,Magnora ASA,Kemira OYJ,Smurfit Kappa Group PLC,Soco International PLC,Etablissements Maurel et Prom,National Bank of Greece SA,Subsea 7 SA,Heidelberger Druckmaschinen AG,Aryzta AG.1,Aryzta AG,Saipem SpA,ABN AMRO Group NV,Capita PLC,Vedanta Resources PLC,Dialog Semiconductor PLC,Ultra Electronics Holdings PLC,Oxurion NV,Tecnicas Reunidas SA,CD Projekt SA,Petrofac Ltd,Nyrstar NV,Ophir Energy PLC,Seat Pagine Gialle SpA,Aker Solutions ASA,Akastor ASA,OCI NV,Ocado Group PLC,FinecoBank Banca Fineco SpA,Banca Popolare dell'Emilia Romagna Scrl,Sacyr SA,Credit Agricole SA,Stagecoach Group PLC,Mitchells & Butlers PLC,Tiscali SpA,Strabag SE,Barclays PLC,Tullow Oil PLC,MorphoSys AG,Tomra Systems ASA,EI Group PLC,Tenaris SA,-0.014591437478264836
2018-04-13,Arcandor AG,Steinhoff International Holdings NV,Seadrill Ltd/old,Banca Carige SpA,Outokumpu OYJ,Johnston Press PLC,Provident Financial PLC,Singulus Technologies AG,Vallourec SA,Banca Monte dei Paschi di Siena SpA,Stolt-Nielsen Ltd,Prosafe SE,Fingerprint Cards AB,Ablynx NV,Leonardo SpA,Soco International PLC,Orion Oyj,AXA SA,Heidelberger Druckmaschinen AG,National Bank of Greece SA,Kemira OYJ,Aryzta AG,Aryzta AG.1,Ultra Electronics Holdings PLC,ABN AMRO Group NV,Magnora ASA,Public Power Corp SA,Eramet,Saipem SpA,Smurfit Kappa Group PLC,Capita PLC,Vedanta Resources PLC,Etablissements Maurel et Prom,Nyrstar NV,Norske Skogindustrier ASA,Ophir Energy PLC,Oxurion NV,Tecnicas Reunidas SA,TomTom NV,Stagecoach Group PLC,bpost SA,OCI NV,Subsea 7 SA,Tomra Systems ASA,FinecoBank Banca Fineco SpA,Petrofac Ltd,Orange Belgium SA,Hennes & Mauritz AB,SSAB AB,Credit Agricole SA,Akastor ASA,Strabag SE,Barclays PLC,Societe Generale SA,Jardine Lloyd Thompson Group PLC,Mitchells & Butlers PLC,Shire PLC,Seat Pagine Gialle SpA,CD Projekt SA,Banca Popolare dell'Emilia Romagna Scrl,0.03292038477178462
2018-04-24,Arcandor AG,Seadrill Ltd/old,Banca Carige SpA,Steinhoff International Holdings NV,Banca Monte dei Paschi di Siena SpA,Prosafe SE,Johnston Press PLC,Magnora ASA,Provident Financial PLC,Ablynx NV,Singulus Technologies AG,Outokumpu OYJ,Vallourec SA,Oxurion NV,Leonardo SpA,Heidelberger Druckmaschinen AG,Fingerprint Cards AB,Public Power Corp SA,AXA SA,Orion Oyj,Etablissements Maurel et Prom,Stolt-Nielsen Ltd,Eramet,Ultra Electronics Holdings PLC,Kemira OYJ,Aryzta AG,Aryzta AG.1,Stagecoach Group PLC,National Bank of Greece SA,Strabag SE,CD Projekt SA,Capita PLC,Norske Skogindustrier ASA,Tomra Systems ASA,TomTom NV,Petrofac Ltd,Technicolor SA.1,Vedanta Resources PLC,ABN AMRO Group NV,Saipem SpA,Soco International PLC,Smurfit Kappa Group PLC,Abengoa SA,Nyrstar NV,Petropavlovsk PLC,Ophir Energy PLC,Arnoldo Mondadori Editore SpA,Orange Belgium SA,Societe Generale SA,Banca Popolare di Sondrio SCARL,Carlsberg A/S,OCI NV,Bourbon Corp,Serco Group PLC,Hennes & Mauritz AB,Jardine Lloyd Thompson Group PLC,Petroleum Geo-Services ASA,SSAB AB,Tiscali SpA,bpost SA,0.034749482918813704
2018-05-03,Arcandor AG,Seadrill Ltd/old,Banca Carige SpA,Banca Monte dei Paschi di Siena SpA,Steinhoff International Holdings NV,Johnston Press PLC,Norske Skogindustrier ASA,Magnora ASA,Prosafe SE,Singulus Technologies AG,Oxurion NV,Outokumpu OYJ,Provident Financial PLC,Ultra Electronics Holdings PLC,Leonardo SpA,Vallourec SA,Heidelberger Druckmaschinen AG,Eramet,Etablissements Maurel et Prom,Fingerprint Cards AB,Stolt-Nielsen Ltd,Ablynx NV,AXA SA,Stagecoach Group PLC,Kemira OYJ,National Bank of Greece SA,Orion Oyj,Capita PLC,Smurfit Kappa Group PLC,Aryzta AG.1,Aryzta AG,Public Power Corp SA,CD Projekt SA,TomTom NV,Petrofac Ltd,Saipem SpA,ABN AMRO Group NV,Strabag SE,Tomra Systems ASA,Soco International PLC,Ophir Energy PLC,Technicolor SA.1,Serco Group PLC,Nyrstar NV,Societe Generale SA,Banca Popolare di Sondrio SCARL,Premier Oil PLC,OCI NV,Arnoldo Mondadori Editore SpA,Carlsberg A/S,Hennes & Mauritz AB,bpost SA,Tiscali SpA,Bourbon Corp,Orange Belgium SA,Vedanta Resources PLC,Akastor ASA,EI Group PLC,Seat Pagine Gialle SpA,Dairy Crest Group PLC,0.004308441868546147
2018-05-14,Arcandor AG,Seadrill Ltd/old,Banca Carige SpA,Steinhoff International Holdings NV,Johnston Press PLC,Banca Monte dei Paschi di Siena SpA,Magnora ASA,Outokumpu OYJ,Oxurion NV,Prosafe SE,Eramet,Heidelberger Druckmaschinen AG,National Bank of Greece SA,Leonardo SpA,Etablissements Maurel et Prom,Petrofac Ltd,Fingerprint Cards AB,Stagecoach Group PLC,Ultra Electronics Holdings PLC,AXA SA,Singulus Technologies AG,Technicolor SA.1,Stolt-Nielsen Ltd,Ablynx NV,Vallourec SA,Public Power Corp SA,Kemira OYJ,Smurfit Kappa Group PLC,Tomra Systems ASA,Aryzta AG,Aryzta AG.1,Orion Oyj,Ophir Energy PLC,Capita PLC,CD Projekt SA,Strabag SE,Hennes & Mauritz AB,TomTom NV,Premier Oil PLC,Saipem SpA,Soco International PLC,Arnoldo Mondadori Editore SpA,Nyrstar NV,ABN AMRO Group NV,Societe Generale SA,Banca Popolare di Sondrio SCARL,Tecnicas Reunidas SA,WPP PLC,Serco Group PLC,Bourbon Corp,J Sainsbury PLC,OCI NV,bpost SA,Orange Belgium SA,Tullow Oil PLC,SSAB AB,Seat Pagine Gialle SpA,Dairy Crest Group PLC,Jardine Lloyd Thompson Group PLC,Credit Agricole SA,0.010963395706331426
2018-05-23,Arcandor AG,Steinhoff International Holdings NV,Banca Carige SpA,Banca Monte dei Paschi di Siena SpA,Johnston Press PLC,Outokumpu OYJ,Magnora ASA,Oxurion NV,Prosafe SE,Fingerprint Cards AB,Etablissements Maurel et Prom,Ultra Electronics Holdings PLC,Stagecoach Group PLC,Heidelberger Druckmaschinen AG,National Bank of Greece SA,Leonardo SpA,Vallourec SA,Singulus Technologies AG,Ophir Energy PLC,Petrofac Ltd,Aryzta AG.1,Aryzta AG,Capita PLC,Tomra Systems ASA,Stolt-Nielsen Ltd,Ablynx NV,Strabag SE,CD Projekt SA,Eramet,Smurfit Kappa Group PLC,AXA SA,Orion Oyj,Hennes & Mauritz AB,Public Power Corp SA,Kemira OYJ,Societe Generale SA,Technicolor SA.1,Soco International PLC,Arnoldo Mondadori Editore SpA,Premier Oil PLC,WPP PLC,Banco BPI SA,ABN AMRO Group NV,TomTom NV,Banca Popolare di Sondrio SCARL,Tecnicas Reunidas SA,J Sainsbury PLC,Seadrill Ltd/old,Komercni banka as,Eurobank Ergasias SA,Orange Belgium SA,Jardine Lloyd Thompson Group PLC,Nyrstar NV,Norske Skogindustrier ASA,Ocado Group PLC,Suez,Dairy Crest Group PLC,Vedanta Resources PLC,Coca-Cola HBC AG,SSAB AB,0.027775605129914296
2018-06-01,Arcandor AG,Steinhoff International Holdings NV,Banca Carige SpA,Banca Monte dei Paschi di Siena SpA,Johnston Press PLC,Magnora ASA,Outokumpu OYJ,Oxurion NV,Prosafe SE,Fingerprint Cards AB,Singulus Technologies AG,Etablissements Maurel et Prom,Ultra Electronics Holdings PLC,National Bank of Greece SA,Stagecoach Group PLC,Capita PLC,Heidelberger Druckmaschinen AG,Seadrill Ltd/old,Ablynx NV,Ophir Energy PLC,Tomra Systems ASA,Petrofac Ltd,Vallourec SA,Aryzta AG.1,Aryzta AG,Leonardo SpA,Stolt-Nielsen Ltd,Technicolor SA.1,Strabag SE,Orion Oyj,Premier Oil PLC,AXA SA,Public Power Corp SA,Hennes & Mauritz AB,Kemira OYJ,Soco International PLC,Smurfit Kappa Group PLC,Ocado Group PLC,Tecnicas Reunidas SA,Eramet,Banco BPI SA,Eurobank Ergasias SA,WPP PLC,TomTom NV,Societe Generale SA,Eniro AB,Tullow Oil PLC,Nyrstar NV,EI Group PLC,Orange Belgium SA,J Sainsbury PLC,CD Projekt SA,ABN AMRO Group NV,Arnoldo Mondadori Editore SpA,Genel Energy Plc,Komercni banka as,Vedanta Resources PLC,Suez,Jardine Lloyd Thompson Group PLC,Fomento de Construcciones y Contratas SA,-0.0589465189246027
2018-06-12,Arcandor AG,Steinhoff International Holdings NV,Banca Carige SpA,Aryzta AG,Aryzta AG.1,Banca Monte dei Paschi di Siena SpA,Outokumpu OYJ,Oxurion NV,Prosafe SE,Johnston Press PLC,Magnora ASA,Singulus Technologies AG,National Bank of Greece SA,Stagecoach Group PLC,Ultra Electronics Holdings PLC,Ablynx NV,Eniro AB,Tomra Systems ASA,Heidelberger Druckmaschinen AG,Technicolor SA.1,Ophir Energy PLC,Vallourec SA,Fingerprint Cards AB,Stolt-Nielsen Ltd,Norske Skogindustrier ASA,Etablissements Maurel et Prom,Petrofac Ltd,Kemira OYJ,Premier Oil PLC,Public Power Corp SA,Capita PLC,Orion Oyj,AXA SA,Eramet,Soco International PLC,Societe Generale SA,Smurfit Kappa Group PLC,ALTICE EUROPE NV,Leonardo SpA,WPP PLC,Strabag SE,Banco BPI SA,Ocado Group PLC,Eurobank Ergasias SA,Hennes & Mauritz AB,Tecnicas Reunidas SA,Fomento de Construcciones y Contratas SA,Jardine Lloyd Thompson Group PLC,Serco Group PLC,Orange Belgium SA,EI Group PLC,Tullow Oil PLC,Vedanta Resources PLC,Banca Popolare di Sondrio SCARL,TomTom NV,Nyrstar NV,Genel Energy Plc,Suez,SSAB AB,Basilea Pharmaceutica AG,0.007010152781455369
2018-06-21,Arcandor AG,Steinhoff International Holdings NV,Banca Carige SpA,Aryzta AG.1,Aryzta AG,Banca Monte dei Paschi di Siena SpA,Outokumpu OYJ,Oxurion NV,Magnora ASA,Eniro AB,Johnston Press PLC,National Bank of Greece SA,Prosafe SE,Technicolor SA.1,Ultra Electronics Holdings PLC,Stagecoach Group PLC,Public Power Corp SA,Tomra Systems ASA,Singulus Technologies AG,Stolt-Nielsen Ltd,Etablissements Maurel et Prom,Orion Oyj,Capita PLC,Heidelberger Druckmaschinen AG,Ablynx NV,Vallourec SA,Petrofac Ltd,Fingerprint Cards AB,AXA SA,ALTICE EUROPE NV,Kemira OYJ,Norske Skogindustrier ASA,Societe Generale SA,Premier Oil PLC,Smurfit Kappa Group PLC,Hennes & Mauritz AB,Banco BPI SA,Fomento de Construcciones y Contratas SA,Soco International PLC,Tecnicas Reunidas SA,WPP PLC,Orange Belgium SA,Ocado Group PLC,Ophir Energy PLC,Strabag SE,Genel Energy Plc,Eramet,EI Group PLC,Leonardo SpA,CD Projekt SA,KGHM Polska Miedz SA,Electricite de France SA,Eurobank Ergasias SA,Suez,TomTom NV,Jardine Lloyd Thompson Group PLC,Nyrstar NV,Bekaert SA,J Sainsbury PLC,Serco Group PLC,-0.01885840591988034
2018-07-02,Arcandor AG,Banca Monte dei Paschi di Siena SpA,Banca Carige SpA,Oxurion NV,Steinhoff International Holdings NV,Aryzta AG.1,Aryzta AG,Outokumpu OYJ,Prosafe SE,Technicolor SA.1,Tomra Systems ASA,Ultra Electronics Holdings PLC,Eniro AB,Magnora ASA,Singulus Technologies AG,Stolt-Nielsen Ltd,Stagecoach Group PLC,Orange Belgium SA,Johnston Press PLC,Etablissements Maurel et Prom,Ablynx NV,Vallourec SA,Public Power Corp SA,Orion Oyj,CD Projekt SA,Petrofac Ltd,Norske Skogindustrier ASA,Societe Generale SA,Heidelberger Druckmaschinen AG,National Bank of Greece SA,AXA SA,Electricite de France SA,ALTICE EUROPE NV,Strabag SE,Kemira OYJ,Rolls-Royce Holdings PLC,Banco BPI SA,Coca-Cola HBC AG,Smurfit Kappa Group PLC,Capita PLC,Fomento de Construcciones y Contratas SA,Ocado Group PLC,Ophir Energy PLC,Leonardo SpA,Seat Pagine Gialle SpA,EI Group PLC,Premier Oil PLC,KGHM Polska Miedz SA,WPP PLC,Jardine Lloyd Thompson Group PLC,Carlsberg A/S,Hennes & Mauritz AB,Bourbon Corp,Suez,Serco Group PLC,TomTom NV,Bekaert SA,Tecnicas Reunidas SA,Thales SA,C&C Group PLC,-0.020294638465484283
2018-07-11,Arcandor AG,Banca Monte dei Paschi di Siena SpA,Banca Carige SpA,Johnston Press PLC,Aryzta AG.1,Aryzta AG,Oxurion NV,Seadrill Ltd/old,Public Power Corp SA,Magnora ASA,Outokumpu OYJ,Steinhoff International Holdings NV,Norske Skogindustrier ASA,Technicolor SA.1,Prosafe SE,National Bank of Greece SA,Orange Belgium SA,EI Group PLC,Ultra Electronics Holdings PLC,Eniro AB,Ablynx NV,Singulus Technologies AG,Tomra Systems ASA,Stagecoach Group PLC,Stolt-Nielsen Ltd,Orion Oyj,Bourbon Corp,Electricite de France SA,Kemira OYJ,Societe Generale SA,Banco BPI SA,AXA SA,Vallourec SA,Petrofac Ltd,Strabag SE,Carlsberg A/S,Seat Pagine Gialle SpA,Capita PLC,Hennes & Mauritz AB,ALTICE EUROPE NV,Leonardo SpA,Etablissements Maurel et Prom,Ocado Group PLC,Coca-Cola HBC AG,WPP PLC,Smurfit Kappa Group PLC,CD Projekt SA,Fomento de Construcciones y Contratas SA,Suez,Komercni banka as,Compass Group PLC,Bekaert SA,Rolls-Royce Holdings PLC,Heidelberger Druckmaschinen AG,J Sainsbury PLC,Elis SA,Jardine Lloyd Thompson Group PLC,Tesco PLC,Santa Fe Group A/S,Serco Group PLC,0.02410998874442851
2018-07-20,Arcandor AG,Eniro AB,Banca Carige SpA,Aryzta AG.1,Aryzta AG,Oxurion NV,Johnston Press PLC,Public Power Corp SA,Technicolor SA.1,Prosafe SE,Norske Skogindustrier ASA,National Bank of Greece SA,Orange Belgium SA,Stagecoach Group PLC,EI Group PLC,Ablynx NV,Outokumpu OYJ,Banca Monte dei Paschi di Siena SpA,Ultra Electronics Holdings PLC,Stolt-Nielsen Ltd,Singulus Technologies AG,Electricite de France SA,Seadrill Ltd/old,Kemira OYJ,Magnora ASA,Orion Oyj,Tomra Systems ASA,SES SA,Bourbon Corp,Societe Generale SA,Vedanta Resources PLC,AXA SA,Carlsberg A/S,Ocado Group PLC,WPP PLC,Premier Foods PLC,Coca-Cola HBC AG,Banco BPI SA,Hennes & Mauritz AB,CD Projekt SA,Strabag SE,Smurfit Kappa Group PLC,Petrofac Ltd,Leonardo SpA,Vallourec SA,Steinhoff International Holdings NV,Jardine Lloyd Thompson Group PLC,J Sainsbury PLC,Chemring Group PLC,Capita PLC,Seat Pagine Gialle SpA,Etablissements Maurel et Prom,Sacyr SA,Heidelberger Druckmaschinen AG,ALTICE EUROPE NV,Komercni banka as,Tesco PLC,Elis SA,Suez,Compass Group PLC,0.011494244149162421
2018-07-31,Arcandor AG,Eniro AB,Aryzta AG.1,Aryzta AG,Banca Carige SpA,Oxurion NV,Johnston Press PLC,Technicolor SA.1,Public Power Corp SA,Norske Skogindustrier ASA,Prosafe SE,National Bank of Greece SA,Ablynx NV,Stagecoach Group PLC,Orange Belgium SA,EI Group PLC,Outokumpu OYJ,Banca Monte dei Paschi di Siena SpA,Singulus Technologies AG,Ultra Electronics Holdings PLC,Seadrill Ltd/old,Stolt-Nielsen Ltd,Carlsberg A/S,Ocado Group PLC,Kemira OYJ,Electricite de France SA,Strabag SE,Magnora ASA,Societe Generale SA,SES SA,Leonardo SpA,AXA SA,Orion Oyj,Steinhoff International Holdings NV,Banco BPI SA,Vedanta Resources PLC,Heidelberger Druckmaschinen AG,Chemring Group PLC,Tomra Systems ASA,Hennes & Mauritz AB,WPP PLC,Sacyr SA,Bourbon Corp,Premier Foods PLC,Petrofac Ltd,Vallourec SA,J Sainsbury PLC,Smurfit Kappa Group PLC,Seat Pagine Gialle SpA,Jardine Lloyd Thompson Group PLC,CD Projekt SA,Coca-Cola HBC AG,Komercni banka as,Tesco PLC,Santa Fe Group A/S,Etablissements Maurel et Prom,C&C Group PLC,Carrefour SA,Suez,Mitchells & Butlers PLC,0.020592359344495496
2018-08-09,Arcandor AG,Eniro AB,Aryzta AG,Aryzta AG.1,Johnston Press PLC,Oxurion NV,Norske Skogindustrier ASA,Technicolor SA.1,Public Power Corp SA,Steinhoff International Holdings NV,Banca Carige SpA,Carillion PLC,Ablynx NV,Orange Belgium SA,SES SA,Outokumpu OYJ,Stagecoach Group PLC,National Bank of Greece SA,Prosafe SE,EI Group PLC,Carlsberg A/S,Singulus Technologies AG,Seadrill Ltd/old,Societe Generale SA,Kemira OYJ,Banco BPI SA,AXA SA,Hennes & Mauritz AB,Orion Oyj,Bourbon Corp,Banca Monte dei Paschi di Siena SpA,J Sainsbury PLC,Magnora ASA,Tomra Systems ASA,Carrefour SA,Premier Foods PLC,Strabag SE,Chemring Group PLC,Jardine Lloyd Thompson Group PLC,Ocado Group PLC,Tesco PLC,Iliad SA,WPP PLC,Electricite de France SA,Stolt-Nielsen Ltd,Sacyr SA,Smurfit Kappa Group PLC,SEB SA,Vedanta Resources PLC,Suez,Bekaert SA,Komercni banka as,Mitchells & Butlers PLC,Santa Fe Group A/S,Heidelberger Druckmaschinen AG,Fomento de Construcciones y Contratas SA,C&C Group PLC,Coca-Cola HBC AG,Capita PLC,Wendel SA,-0.020647727030816826
2018-08-20,Arcandor AG,Eniro AB,Johnston Press PLC,Aryzta AG.1,Aryzta AG,Oxurion NV,Technicolor SA.1,Carillion PLC,Public Power Corp SA,Steinhoff International Holdings NV,Ablynx NV,Prosafe SE,Orange Belgium SA,SES SA,Outokumpu OYJ,Singulus Technologies AG,Carlsberg A/S,Stagecoach Group PLC,Norske Skogindustrier ASA,National Bank of Greece SA,Societe Generale SA,EI Group PLC,Premier Foods PLC,Banca Monte dei Paschi di Siena SpA,Hennes & Mauritz AB,CD Projekt SA,Banco BPI SA,Orion Oyj,Kemira OYJ,Iliad SA,Tomra Systems ASA,Ocado Group PLC,Banca Carige SpA,AXA SA,Chemring Group PLC,Jardine Lloyd Thompson Group PLC,Strabag SE,Carrefour SA,Bourbon Corp,Magnora ASA,J Sainsbury PLC,Sacyr SA,Seadrill Ltd/old,WPP PLC,Heidelberger Druckmaschinen AG,Smurfit Kappa Group PLC,Mitchells & Butlers PLC,Capita PLC,Stolt-Nielsen Ltd,SEB SA,Komercni banka as,Compass Group PLC,Tesco PLC,Wendel SA,ALTICE EUROPE NV,Santa Fe Group A/S,Electricite de France SA,Suez,Etablissements Maurel et Prom,Tod's SpA,-0.03611521478200694
2018-08-29,Arcandor AG,Eniro AB,Johnston Press PLC,Aryzta AG.1,Aryzta AG,Oxurion NV,Technicolor SA.1,Public Power Corp SA,Ablynx NV,National Bank of Greece SA,Carillion PLC,Outokumpu OYJ,SES SA,Orange Belgium SA,Chemring Group PLC,Steinhoff International Holdings NV,Stagecoach Group PLC,Singulus Technologies AG,Societe Generale SA,Stolt-Nielsen Ltd,Banco BPI SA,Prosafe SE,Orion Oyj,Seadrill Ltd/old,EI Group PLC,Tomra Systems ASA,Sacyr SA,Hennes & Mauritz AB,AXA SA,Strabag SE,Banca Carige SpA,Iliad SA,Carlsberg A/S,Kemira OYJ,Carrefour SA,Premier Foods PLC,Komercni banka as,Santa Fe Group A/S,Atlantia SpA,Jardine Lloyd Thompson Group PLC,International Personal Finance PLC,SEB SA,CD Projekt SA,Coca-Cola HBC AG,Bourbon Corp,Heidelberger Druckmaschinen AG,Daily Mail & General Trust PLC,Titan Cement Co SA,Banca Monte dei Paschi di Siena SpA,Ocado Group PLC,Hellenic Telecommunications Organization,WPP PLC,Spirent Communications PLC,Basilea Pharmaceutica AG,Mitchells & Butlers PLC,Magnora ASA,Wendel SA,Smurfit Kappa Group PLC,Tesco PLC,Compass Group PLC,0.012963698579760917
